Id_Jogo,link_jogo,Torneio,Horario,Time1,Gol_T1,Gol_T2,Time2
S6vS8Iza,https://www.flashscore.com.br/jogo/S6vS8Iza/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Grimsby,0,0,Walsall
neNU9bLh,https://www.flashscore.com.br/jogo/neNU9bLh/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Gillingham FC,0,0,Carlisle
84OQAv6n,https://www.flashscore.com.br/jogo/84OQAv6n/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Doncaster,0,0,Northampton
EsPMBKjt,https://www.flashscore.com.br/jogo/EsPMBKjt/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Crewe,0,0,Bradford City
xMXfG0rP,https://www.flashscore.com.br/jogo/xMXfG0rP/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Crawley,0,0,Rochdale
Ym7E78vP,https://www.flashscore.com.br/jogo/Ym7E78vP/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Colchester,0,0,Tranmere
fc8A8lPI,https://www.flashscore.com.br/jogo/fc8A8lPI/#/resumo-de-jogo,INGLATERRA# League Two (4ª Divisão),25/03/2023 12:00,Barrow,0,0,Wimbledon
OzovlMX1,https://www.flashscore.com.br/jogo/OzovlMX1/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Portsmouth,0,0,Port Vale
ppnzk2Ie,https://www.flashscore.com.br/jogo/ppnzk2Ie/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Peterborough,0,0,Derby
lIhRjOmq,https://www.flashscore.com.br/jogo/lIhRjOmq/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Milton Keynes,0,0,Morecambe
hn7edpQL,https://www.flashscore.com.br/jogo/hn7edpQL/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Fleetwood,0,0,Lincoln
CzjbcQAF,https://www.flashscore.com.br/jogo/CzjbcQAF/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Exeter,0,0,Accrington
Yqifb6e9,https://www.flashscore.com.br/jogo/Yqifb6e9/#/resumo-de-jogo,INGLATERRA# League One (3ª Divisão),25/03/2023 12:00,Charlton,0,0,Wycombe
v1AsZx1q,https://www.flashscore.com.br/jogo/v1AsZx1q/#/resumo-de-jogo,GRÉCIA# Gamma Ethniki - Grupo 1,25/03/2023 12:00,Panthrakikos,0,0,Doxa Dramas
v3LUFPje,https://www.flashscore.com.br/jogo/v3LUFPje/#/resumo-de-jogo,GANA# Premier League,25/03/2023 12:00,Karela,0,0,Hearts Of Oak
KSDgF0C1,https://www.flashscore.com.br/jogo/KSDgF0C1/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 4,25/03/2023 12:00,San Ignacio,0,0,Aurrera Ondarroa
GpCb2rKR,https://www.flashscore.com.br/jogo/GpCb2rKR/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 12:00,Kauno Zalgiris (Ltu),0,0,FK Liepaja (Lat)
xr90GvoF,https://www.flashscore.com.br/jogo/xr90GvoF/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 12:00,Ranheim (Nor),0,0,Östersund (Swe)
fNZddJgq,https://www.flashscore.com.br/jogo/fNZddJgq/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 12:00,Sundsvall (Swe),0,0,AFC Eskilstuna (Swe)
lY2Lxmb8,https://www.flashscore.com.br/jogo/lY2Lxmb8/#/resumo-de-jogo,GANA# Premier League,25/03/2023 12:00,Accra Lions,0,0,Bechem United
2aDcLmt0,https://www.flashscore.com.br/jogo/2aDcLmt0/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Rothes,0,0,Huntly
YHQvCP3B,https://www.flashscore.com.br/jogo/YHQvCP3B/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 5,25/03/2023 12:00,Alcorcon B,0,0,CD Coria
E9HNZEeH,https://www.flashscore.com.br/jogo/E9HNZEeH/#/resumo-de-jogo,ÁUSTRIA# Liga Regional Leste,25/03/2023 12:00,Wiener Viktoria,0,0,Mauerwerk
h0GRYYAN,https://www.flashscore.com.br/jogo/h0GRYYAN/#/resumo-de-jogo,ÁUSTRIA# Liga Regional Leste,25/03/2023 12:00,Leobendorf,0,0,Neusiedl
Y31NTSgG,https://www.flashscore.com.br/jogo/Y31NTSgG/#/resumo-de-jogo,RÚSSIA# Divisão Suprema - Feminina,25/03/2023 12:00,Din. Moscow F,0,0,Ryazan F
08fn5fAF,https://www.flashscore.com.br/jogo/08fn5fAF/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,Bruhl SG,0,0,Baden
bqAmpgYk,https://www.flashscore.com.br/jogo/bqAmpgYk/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,Luzern II,0,0,Young Boys II
4MAqoZIq,https://www.flashscore.com.br/jogo/4MAqoZIq/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,Nyonnais,0,0,Basel II
n5jr6ze9,https://www.flashscore.com.br/jogo/n5jr6ze9/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,Rapperswil,0,0,St. Gallen II
UTJHkFAS,https://www.flashscore.com.br/jogo/UTJHkFAS/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,YF Juventus,0,0,Breitenrain
xz9iqDmd,https://www.flashscore.com.br/jogo/xz9iqDmd/#/resumo-de-jogo,SUÍÇA# Liga de Acesso,25/03/2023 12:00,Zurich II,0,0,Kriens
v3soL3Y9,https://www.flashscore.com.br/jogo/v3soL3Y9/#/resumo-de-jogo,SUÍÇA# 1.Liga (4ª Divisão) - Grupo 2,25/03/2023 12:00,Koniz,0,0,Rotkreuz
42rpKvLj,https://www.flashscore.com.br/jogo/42rpKvLj/#/resumo-de-jogo,ÁUSTRIA# Liga Regional Oeste - Tirol,25/03/2023 12:00,Fugen,0,0,SC Imst
YPtkKNmG,https://www.flashscore.com.br/jogo/YPtkKNmG/#/resumo-de-jogo,SUÍÇA# 1.Liga (4ª Divisão) - Grupo 2,25/03/2023 12:00,Wohlen,0,0,Bassecourt
693e3rR4,https://www.flashscore.com.br/jogo/693e3rR4/#/resumo-de-jogo,SUÍÇA# Superliga Feminina,25/03/2023 12:00,Aarau F,0,0,Rapperswil F
tSe80tBN,https://www.flashscore.com.br/jogo/tSe80tBN/#/resumo-de-jogo,SUÍÇA# Superliga Feminina,25/03/2023 12:00,St. Gallen F,0,0,Servette F
p02a22tB,https://www.flashscore.com.br/jogo/p02a22tB/#/resumo-de-jogo,SUÍÇA# Superliga Feminina,25/03/2023 12:00,Young Boys F,0,0,Yverdon F
25nyijW6,https://www.flashscore.com.br/jogo/25nyijW6/#/resumo-de-jogo,ALEMANHA# Oberliga da Baviera - Sul,25/03/2023 12:00,Kirchanschoring,0,0,Ismaning
rL1s4wk1,https://www.flashscore.com.br/jogo/rL1s4wk1/#/resumo-de-jogo,ALEMANHA# Oberliga da Baviera - Norte,25/03/2023 12:00,Würzburger FV,0,0,Ammerthal
lzz5470s,https://www.flashscore.com.br/jogo/lzz5470s/#/resumo-de-jogo,ALEMANHA# Oberliga da Baviera - Norte,25/03/2023 12:00,Regensburg II,0,0,Cham
dpZTVe69,https://www.flashscore.com.br/jogo/dpZTVe69/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 12:00,TUS Dietkirchen,0,0,Stadtallendorf
ppI5Q06S,https://www.flashscore.com.br/jogo/ppI5Q06S/#/resumo-de-jogo,ALEMANHA# Oberliga Niedersachsen,25/03/2023 12:00,FT Braunschweig,0,0,Lupo-Martini Wolfsburg
vmTXXyOk,https://www.flashscore.com.br/jogo/vmTXXyOk/#/resumo-de-jogo,ALEMANHA# Oberliga Bremen,25/03/2023 12:00,Surheide,0,0,Woltmershausen
QJibpicJ,https://www.flashscore.com.br/jogo/QJibpicJ/#/resumo-de-jogo,ALEMANHA# Liga Regional da Baviera,25/03/2023 12:00,Pipinsried,0,0,Vilzing
l8PrCqOD,https://www.flashscore.com.br/jogo/l8PrCqOD/#/resumo-de-jogo,SUÍÇA# 1.Liga (4ª Divisão) - Grupo 3,25/03/2023 12:00,Gossau,0,0,Weesen
pbLWsrDc,https://www.flashscore.com.br/jogo/pbLWsrDc/#/resumo-de-jogo,ÁUSTRIA# Liga Regional Oeste - Tirol,25/03/2023 12:00,SC Kundl,0,0,SV Worgl
ULohdL9r,https://www.flashscore.com.br/jogo/ULohdL9r/#/resumo-de-jogo,BENIN# Ligue 1 - Disputa do Título,25/03/2023 12:00,Requins,0,0,Dragons
tWkPx1kq,https://www.flashscore.com.br/jogo/tWkPx1kq/#/resumo-de-jogo,BENIN# Ligue 1 - Grupo de Rebaixamento,25/03/2023 12:00,AS Sobemap,0,0,Aziza
6ybzPIea,https://www.flashscore.com.br/jogo/6ybzPIea/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 1,25/03/2023 12:00,R. Oviedo B,0,0,Valladolid Promesas
hn98QTVc,https://www.flashscore.com.br/jogo/hn98QTVc/#/resumo-de-jogo,ESLOVÁQUIA# 1. Liga Feminina - Grupo de Rebaixamento,25/03/2023 12:00,Zilina F,0,0,Petrzalka F
hYaAWx0L,https://www.flashscore.com.br/jogo/hYaAWx0L/#/resumo-de-jogo,ESCÓCIA# Liga Lowland,25/03/2023 12:00,Edinburgh University,0,0,East Kilbride
Es16XIpF,https://www.flashscore.com.br/jogo/Es16XIpF/#/resumo-de-jogo,ESCÓCIA# Liga Lowland,25/03/2023 12:00,East Stirlingshire,0,0,Cowdenbeath
6eMNM1Wd,https://www.flashscore.com.br/jogo/6eMNM1Wd/#/resumo-de-jogo,ESCÓCIA# Liga Lowland,25/03/2023 12:00,Dalbeattie Star,0,0,Bo'ness United
E1TiqGqR,https://www.flashscore.com.br/jogo/E1TiqGqR/#/resumo-de-jogo,ESCÓCIA# Liga Lowland,25/03/2023 12:00,Civil Service Strollers,0,0,Caledonian Braves
v145wqM7,https://www.flashscore.com.br/jogo/v145wqM7/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Notts County,0,0,Scunthorpe
Ma4lmIn7,https://www.flashscore.com.br/jogo/Ma4lmIn7/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Keith,0,0,Forres Mechanics
v121XEjh,https://www.flashscore.com.br/jogo/v121XEjh/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Inverurie Loco Works,0,0,Turriff Utd
86gbeo4m,https://www.flashscore.com.br/jogo/86gbeo4m/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Buckie Thistle,0,0,Nairn County
4Y4BbBGd,https://www.flashscore.com.br/jogo/4Y4BbBGd/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Brechin,0,0,Wick Academy
IgWX4SeJ,https://www.flashscore.com.br/jogo/IgWX4SeJ/#/resumo-de-jogo,ESCÓCIA# Liga Highland,25/03/2023 12:00,Banks O' Dee,0,0,Brora Rangers
0EDbDhmN,https://www.flashscore.com.br/jogo/0EDbDhmN/#/resumo-de-jogo,ESCÓCIA# League Two (4ª Divisão),25/03/2023 12:00,Stirling,0,0,Dumbarton
6iEfEYXG,https://www.flashscore.com.br/jogo/6iEfEYXG/#/resumo-de-jogo,ESCÓCIA# League Two (4ª Divisão),25/03/2023 12:00,Stenhousemuir,0,0,Forfar
APKoGf34,https://www.flashscore.com.br/jogo/APKoGf34/#/resumo-de-jogo,ESCÓCIA# League Two (4ª Divisão),25/03/2023 12:00,Annan,0,0,Stranraer
WYLsHzlb,https://www.flashscore.com.br/jogo/WYLsHzlb/#/resumo-de-jogo,ESCÓCIA# League Two (4ª Divisão),25/03/2023 12:00,Albion Rovers,0,0,Bonnyrigg Rose
AFi7N6oB,https://www.flashscore.com.br/jogo/AFi7N6oB/#/resumo-de-jogo,ESCÓCIA# League One (3ª Divisão),25/03/2023 12:00,Peterhead,0,0,Alloa
hQ5IVQaC,https://www.flashscore.com.br/jogo/hQ5IVQaC/#/resumo-de-jogo,CAMARÕES# Elite One,25/03/2023 12:00,UMS de Loum,0,0,Colombe
A10NUpFI,https://www.flashscore.com.br/jogo/A10NUpFI/#/resumo-de-jogo,CAMARÕES# Elite One,25/03/2023 12:00,Renaissance,0,0,Aigle Royal
Oj3csssS,https://www.flashscore.com.br/jogo/Oj3csssS/#/resumo-de-jogo,BENIN# Ligue 1 - Grupo de Rebaixamento,25/03/2023 12:00,Sitatunga,0,0,JS Pobe
Ichs9ADl,https://www.flashscore.com.br/jogo/Ichs9ADl/#/resumo-de-jogo,BENIN# Ligue 1 - Grupo de Rebaixamento,25/03/2023 12:00,Real Sport,0,0,Soleil
v7gwAjbr,https://www.flashscore.com.br/jogo/v7gwAjbr/#/resumo-de-jogo,BENIN# Ligue 1 - Grupo de Rebaixamento,25/03/2023 12:00,Energie Sports,0,0,Dynamo Parakou
MR6BEWkR,https://www.flashscore.com.br/jogo/MR6BEWkR/#/resumo-de-jogo,BENIN# Ligue 1 - Grupo de Rebaixamento,25/03/2023 12:00,Dynamique Djougou,0,0,Tonnerre
0r9Uj8M3,https://www.flashscore.com.br/jogo/0r9Uj8M3/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 1,25/03/2023 12:00,Silva SD,0,0,Estradense
h4hm2Sb8,https://www.flashscore.com.br/jogo/h4hm2Sb8/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Oldham,0,0,Solihull Moors
APbUo7ER,https://www.flashscore.com.br/jogo/APbUo7ER/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Altrincham,0,0,Southend
lWod06TK,https://www.flashscore.com.br/jogo/lWod06TK/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Wealdstone,0,0,Barnet
WKYBJlo9,https://www.flashscore.com.br/jogo/WKYBJlo9/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Harrow,0,0,Gosport
hUZ7KUV2,https://www.flashscore.com.br/jogo/hUZ7KUV2/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Hanwell Town,0,0,Swindon S
bDPahR40,https://www.flashscore.com.br/jogo/bDPahR40/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Dorchester,0,0,Merthyr Town
8U77kiKF,https://www.flashscore.com.br/jogo/8U77kiKF/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Stourbridge,0,0,Ilkeston
Uw93jX49,https://www.flashscore.com.br/jogo/Uw93jX49/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Rushall,0,0,St. Ives
C2EbiDk3,https://www.flashscore.com.br/jogo/C2EbiDk3/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Royston,0,0,Tamworth
YBFfhgzc,https://www.flashscore.com.br/jogo/YBFfhgzc/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Needham Market,0,0,Nuneaton
K8RCT9cd,https://www.flashscore.com.br/jogo/K8RCT9cd/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Hitchin,0,0,Stratford
65N8Ukrj,https://www.flashscore.com.br/jogo/65N8Ukrj/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Coalville,0,0,Kings Langley
OtY3VVSq,https://www.flashscore.com.br/jogo/OtY3VVSq/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Bromsgrove,0,0,Mickleover
nHAzmbbH,https://www.flashscore.com.br/jogo/nHAzmbbH/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Basford,0,0,Redditch
EqOGI80F,https://www.flashscore.com.br/jogo/EqOGI80F/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Hendon,0,0,Hartley Wintney
67di1nEE,https://www.flashscore.com.br/jogo/67di1nEE/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Torquay,0,0,Dag & Red
IyNNk0Eb,https://www.flashscore.com.br/jogo/IyNNk0Eb/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,AFC Rushden & Diamonds,0,0,Leiston
tUd2LbV9,https://www.flashscore.com.br/jogo/tUd2LbV9/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Whitby,0,0,Marine
2wbbMvG3,https://www.flashscore.com.br/jogo/2wbbMvG3/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Warrington,0,0,Liversedge
fDbfNK0c,https://www.flashscore.com.br/jogo/fDbfNK0c/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Stalybridge,0,0,Ashton Utd.
GMajO0oi,https://www.flashscore.com.br/jogo/GMajO0oi/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Stafford,0,0,Morpeth
EHL7aH8j,https://www.flashscore.com.br/jogo/EHL7aH8j/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,South Shields,0,0,Radcliffe
0EH30cgp,https://www.flashscore.com.br/jogo/0EH30cgp/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Nantwich,0,0,Bamber Bridge
4rWX5JVM,https://www.flashscore.com.br/jogo/4rWX5JVM/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Lancaster,0,0,Hyde
n7yT6aGG,https://www.flashscore.com.br/jogo/n7yT6aGG/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Guiseley,0,0,Belper Town
8GxP7u1A,https://www.flashscore.com.br/jogo/8GxP7u1A/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,FC United,0,0,Marske
EgwL8Lo4,https://www.flashscore.com.br/jogo/EgwL8Lo4/#/resumo-de-jogo,INGLATERRA# NPL Premier Division (7ª Divisão),25/03/2023 12:00,Atherton,0,0,Gainsborough
00CSlKT4,https://www.flashscore.com.br/jogo/00CSlKT4/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Alvechurch,0,0,Bedford
SnSKHSFL,https://www.flashscore.com.br/jogo/SnSKHSFL/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Met. Police,0,0,Chesham
M9ROGnVR,https://www.flashscore.com.br/jogo/M9ROGnVR/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,North Leigh,0,0,Weston-super-Mare
OIDjC6wq,https://www.flashscore.com.br/jogo/OIDjC6wq/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Poole,0,0,Hayes & Yeading
QDCJlv1s,https://www.flashscore.com.br/jogo/QDCJlv1s/#/resumo-de-jogo,IRLANDA DO NORTE# Premiership,25/03/2023 12:00,Coleraine,0,0,Larne
8x2OmbGm,https://www.flashscore.com.br/jogo/8x2OmbGm/#/resumo-de-jogo,IRLANDA DO NORTE# Premiership,25/03/2023 12:00,Crusaders,0,0,C. Rangers
Yqazod06,https://www.flashscore.com.br/jogo/Yqazod06/#/resumo-de-jogo,IRLANDA DO NORTE# Premiership,25/03/2023 12:00,Newry City,0,0,Cliftonville
8jmIYcz3,https://www.flashscore.com.br/jogo/8jmIYcz3/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,Annagh,0,0,Ballinamallard
xQiMXHk9,https://www.flashscore.com.br/jogo/xQiMXHk9/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,Dundela,0,0,Ards
GGjQWy5F,https://www.flashscore.com.br/jogo/GGjQWy5F/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,H&W Welders,0,0,Loughgall
butVVeKL,https://www.flashscore.com.br/jogo/butVVeKL/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,Knockbreda,0,0,Institute
CrpZUFZR,https://www.flashscore.com.br/jogo/CrpZUFZR/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,Newington,0,0,Ballyclare
UNW0QZsq,https://www.flashscore.com.br/jogo/UNW0QZsq/#/resumo-de-jogo,IRLANDA DO NORTE# Championship,25/03/2023 12:00,Warrenpoint,0,0,Dergview
EPu4qBp5,https://www.flashscore.com.br/jogo/EPu4qBp5/#/resumo-de-jogo,IRLANDA# Liga Nacional Feminina,25/03/2023 12:00,Bohemians WFC F,0,0,Peamount F
0ARIyKlI,https://www.flashscore.com.br/jogo/0ARIyKlI/#/resumo-de-jogo,INGLATERRA# Superliga Feminina,25/03/2023 12:00,Tottenham F,0,0,Arsenal F
lGB2aqvm,https://www.flashscore.com.br/jogo/lGB2aqvm/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Lewes,0,0,Potters Bar
zD7b0POt,https://www.flashscore.com.br/jogo/zD7b0POt/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Kingstonian,0,0,Haringey
IXKW45GP,https://www.flashscore.com.br/jogo/IXKW45GP/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Hornchurch,0,0,Margate
vsMS5o1J,https://www.flashscore.com.br/jogo/vsMS5o1J/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Herne Bay,0,0,Enfield Town
d83r5N0J,https://www.flashscore.com.br/jogo/d83r5N0J/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Cray Wanderers,0,0,Horsham FC
IH4v63oD,https://www.flashscore.com.br/jogo/IH4v63oD/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Corinthian-Casuals,0,0,Wingate & Finchley
Of5z7qW6,https://www.flashscore.com.br/jogo/Of5z7qW6/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Canvey Island,0,0,Hastings
Ai1W7PG0,https://www.flashscore.com.br/jogo/Ai1W7PG0/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Bowers & Pitsea,0,0,Folkestone
SSBR851f,https://www.flashscore.com.br/jogo/SSBR851f/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Bishop's Stortford,0,0,Bognor Regis
lxDN9onl,https://www.flashscore.com.br/jogo/lxDN9onl/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Billericay,0,0,Carshalton
K28JARWs,https://www.flashscore.com.br/jogo/K28JARWs/#/resumo-de-jogo,INGLATERRA# Isthmian League Premier Division (7ª Divisão),25/03/2023 12:00,Aveley,0,0,Brightlingsea
joXa8Ox8,https://www.flashscore.com.br/jogo/joXa8Ox8/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Yate Town,0,0,Bracknell
xrTe94N1,https://www.flashscore.com.br/jogo/xrTe94N1/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Winchester,0,0,Beaconsfield Town
rLTiAp8e,https://www.flashscore.com.br/jogo/rLTiAp8e/#/resumo-de-jogo,INGLATERRA# Divisão Sul da Southern League,25/03/2023 12:00,Truro,0,0,Salisbury
2yisROHm,https://www.flashscore.com.br/jogo/2yisROHm/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Worthing,0,0,Havant & Waterlooville
QwQVrcje,https://www.flashscore.com.br/jogo/QwQVrcje/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 12:00,EUA U20,0,0,Inglaterra U20
viBWmvqB,https://www.flashscore.com.br/jogo/viBWmvqB/#/resumo-de-jogo,INGLATERRA# Divisão Central da Southern League,25/03/2023 12:00,Barwell,0,0,Hednesford
lUA6XQvK,https://www.flashscore.com.br/jogo/lUA6XQvK/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,St. Albans,0,0,Dover
8EiwS42s,https://www.flashscore.com.br/jogo/8EiwS42s/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Welling,0,0,Bath
655BWpfQ,https://www.flashscore.com.br/jogo/655BWpfQ/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Tonbridge,0,0,Hungerford
dzOK9NnD,https://www.flashscore.com.br/jogo/dzOK9NnD/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Hemel Hempstead,0,0,Concord
rXJGA3X6,https://www.flashscore.com.br/jogo/rXJGA3X6/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Hampton & Richmond,0,0,Farnborough
08UBBqI0,https://www.flashscore.com.br/jogo/08UBBqI0/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Dulwich Hamlet,0,0,Oxford City
EiW3D5ml,https://www.flashscore.com.br/jogo/EiW3D5ml/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Chippenham,0,0,Eastbourne Boro
z1XaEoYs,https://www.flashscore.com.br/jogo/z1XaEoYs/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Cheshunt,0,0,Weymouth
UJfXIRPQ,https://www.flashscore.com.br/jogo/UJfXIRPQ/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Braintree,0,0,Taunton
SYpIiVne,https://www.flashscore.com.br/jogo/SYpIiVne/#/resumo-de-jogo,INGLATERRA# National League North (6ª Divisão),25/03/2023 12:00,Spennymoor,0,0,Brackley Town
lrnEhBXl,https://www.flashscore.com.br/jogo/lrnEhBXl/#/resumo-de-jogo,INGLATERRA# National League North (6ª Divisão),25/03/2023 12:00,Scarborough,0,0,Southport
W6i9giIr,https://www.flashscore.com.br/jogo/W6i9giIr/#/resumo-de-jogo,INGLATERRA# National League North (6ª Divisão),25/03/2023 12:00,Leamington,0,0,Boston
MHV7CP2f,https://www.flashscore.com.br/jogo/MHV7CP2f/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 12:00,Dartford,0,0,Chelmsford
zy6waDfL,https://www.flashscore.com.br/jogo/zy6waDfL/#/resumo-de-jogo,INGLATERRA# National League North (6ª Divisão),25/03/2023 12:00,Kettering,0,0,Darlington
b11rZrmC,https://www.flashscore.com.br/jogo/b11rZrmC/#/resumo-de-jogo,INGLATERRA# National League (5ª Divisão),25/03/2023 12:00,Wrexham,0,0,York
